year,section,SA_4,imp_exp,partner_code,tradevalue
2015,3,1502,2,842,8665
2015,3,1503,1,0,410968
2015,3,1503,1,842,410968
2015,3,1504,1,0,6324950
2015,3,1504,1,152,4310170
2015,3,1504,1,156,245426
2015,3,1504,1,604,137331
2015,3,1504,1,842,1615290
2015,3,1504,2,0,2347670
2015,3,1504,2,152,670643
2015,3,1504,2,842,1677030
2015,3,1505,1,0,1792090
2015,3,1505,1,156,438177
2015,3,1505,1,702,328005
2015,3,1505,1,826,968417
2015,3,1505,1,842,57490
2015,3,1507,1,0,201882000
2015,3,1507,1,842,201804000
2015,3,1507,2,0,3766310
2015,3,1507,2,84,312446
2015,3,1507,2,842,3453860
2015,3,1508,1,0,135343
2015,3,1508,1,344,13239
2015,3,1508,1,842,122104
2015,3,1509,1,0,68634000
2015,3,1509,1,380,8780140
2015,3,1509,1,724,56626600
2015,3,1509,1,788,1027950
2015,3,1509,1,842,1006640
2015,3,1509,2,0,459412
2015,3,1509,2,842,459196
2015,3,1510,1,0,3630030
2015,3,1510,1,380,174346
2015,3,1510,1,724,3395340
2015,3,1510,1,842,60337
2015,3,1510,2,0,4866
2015,3,1510,2,842,4866
2015,3,1511,1,0,327598000
2015,3,1511,1,170,36899800
2015,3,1511,1,188,103007000
2015,3,1511,1,218,15366700
2015,3,1511,1,320,104435000
2015,3,1511,1,340,18815200
2015,3,1511,1,360,18101700
2015,3,1511,1,558,16925300
2015,3,1511,1,76,9536040
2015,3,1511,2,0,950465
2015,3,1511,2,842,950465
2015,3,1512,1,0,61466500
2015,3,1512,1,32,27320900
2015,3,1512,1,724,3863620
2015,3,1512,1,842,30130900
2015,3,1512,2,0,35758800
2015,3,1512,2,392,1321840
2015,3,1512,2,528,2778250
2015,3,1512,2,842,31481600
2015,3,1513,1,0,75897400
2015,3,1513,1,170,8056110
2015,3,1513,1,188,15602300
2015,3,1513,1,218,7422880
2015,3,1513,1,320,27090000
2015,3,1513,1,340,11977800
2015,3,1513,1,360,4629180
2015,3,1513,1,842,932458
2015,3,1513,2,0,484557
2015,3,1513,2,124,102671
2015,3,1513,2,320,77150
2015,3,1513,2,842,304736
2015,3,1514,1,0,72569800
2015,3,1514,1,124,63510600
2015,3,1514,1,842,9039280
2015,3,1514,2,0,19891
2015,3,1514,2,84,19891
2015,3,1515,1,0,47908900
2015,3,1515,1,276,2030290
2015,3,1515,1,699,11669200
2015,3,1515,1,724,1265380
2015,3,1515,1,842,29375300
2015,3,1515,2,0,82655700
2015,3,1515,2,192,1728310
2015,3,1515,2,251,3339330
2015,3,1515,2,276,5051180
2015,3,1515,2,392,1851320
2015,3,1515,2,528,3927090
2015,3,1515,2,76,2496280
2015,3,1515,2,826,4741040
2015,3,1515,2,842,55577300
2015,3,1516,1,0,26287600
2015,3,1516,1,276,649289
2015,3,1516,1,360,4212170
2015,3,1516,1,458,5991240
2015,3,1516,1,699,1575470
2015,3,1516,1,752,979161
2015,3,1516,1,842,12419000
2015,3,1516,2,0,6632940
2015,3,1516,2,170,816769
2015,3,1516,2,320,1205860
2015,3,1516,2,340,1896490
2015,3,1516,2,591,1032900
2015,3,1516,2,84,1220390
2015,3,1516,2,842,422664
2015,3,1517,1,0,63797700
2015,3,1517,1,251,4685470
2015,3,1517,1,458,1775730
2015,3,1517,1,842,56620800
2015,3,1517,2,0,28681900
2015,3,1517,2,84,920728
2015,3,1517,2,842,27029600
2015,3,1518,1,0,63743900
2015,3,1518,1,124,10352300
2015,3,1518,1,842,52282400
2015,3,1518,2,0,218245
2015,3,1518,2,842,218245
2015,3,1520,1,0,2219690
2015,3,1520,1,842,2213060
2015,3,1520,2,0,352699
2015,3,1520,2,842,352699
2015,3,1521,1,0,4331940
2015,3,1521,1,156,821202
2015,3,1521,1,276,451659
2015,3,1521,1,699,81736
2015,3,1521,1,76,1628070
2015,3,1521,1,842,1284110
2015,3,1521,2,0,5369360
2015,3,1521,2,392,3069900
2015,3,1521,2,842,2267800
2015,4,1601,1,0,138493000
2015,4,1601,1,724,3698980
2015,4,1601,1,842,133547000
2015,4,1602,1,0,141909000
2015,4,1602,1,124,2928800
2015,4,1602,1,558,2199380
2015,4,1602,1,724,1448860
2015,4,1602,1,842,133384000
2015,4,1602,2,0,32948600
2015,4,1602,2,124,343304
2015,4,1602,2,320,1074240
2015,4,1602,2,842,31531000
2015,4,1603,1,0,490315
2015,4,1603,1,842,490315
2015,4,1604,1,0,117545000
2015,4,1604,1,156,31753800
2015,4,1604,1,218,40367200
2015,4,1604,1,604,1488200
2015,4,1604,1,704,1812450
2015,4,1604,1,724,5386810
2015,4,1604,1,842,32198500
2015,4,1604,2,0,24848500
2015,4,1604,2,188,6908270
2015,4,1604,2,842,17636600
2015,4,1605,1,0,62637000
2015,4,1605,1,152,2350750
2015,4,1605,1,156,48587800
2015,4,1605,1,686,881868
2015,4,1605,1,704,845799
2015,4,1605,1,724,1941400
2015,4,1605,1,764,1735910
2015,4,1605,1,842,5281470
2015,4,1605,2,0,54366000
2015,4,1605,2,344,9005180
2015,4,1605,2,704,559578
2015,4,1605,2,842,44477700
2015,4,1701,1,0,83479000
2015,4,1701,1,124,2548470
2015,4,1701,1,320,6141700
2015,4,1701,1,76,7233120
2015,4,1701,1,842,67252900
2015,4,1701,2,0,783456000
2015,4,1701,2,124,13453200
2015,4,1701,2,842,770003000
2015,4,1702,1,0,611913000
2015,4,1702,1,842,595177000
2015,4,1702,2,0,121459000
2015,4,1702,2,124,1056610
2015,4,1702,2,170,1374680
2015,4,1702,2,188,2157710
2015,4,1702,2,222,4925800
2015,4,1702,2,251,5159740
2015,4,1702,2,276,11426600
2015,4,1702,2,320,5080300
2015,4,1702,2,36,1024100
2015,4,1702,2,380,1700360
2015,4,1702,2,410,2319020
2015,4,1702,2,528,12252100
2015,4,1702,2,591,1679000
2015,4,1702,2,757,336029
2015,4,1702,2,826,1931270
2015,4,1702,2,842,63478500
2015,4,1703,1,0,721964
2015,4,1703,1,36,10664
2015,4,1703,1,600,51450
2015,4,1703,1,842,659850
2015,4,1703,2,0,16059100
2015,4,1703,2,826,5280500
2015,4,1703,2,842,10778600
2015,4,1704,1,0,107598000
2015,4,1704,1,124,3872820
2015,4,1704,1,156,15792000
2015,4,1704,1,218,3070480
2015,4,1704,1,320,19876000
2015,4,1704,1,56,2083260
2015,4,1704,1,724,3676780
2015,4,1704,1,842,53170700
2015,4,1704,2,0,600462000
2015,4,1704,2,124,6680090
2015,4,1704,2,170,9698920
2015,4,1704,2,320,15981100
2015,4,1704,2,604,7375490
2015,4,1704,2,842,524222000
2015,4,1801,1,0,37671700
2015,4,1801,1,218,37671700
2015,4,1801,2,0,193303
2015,4,1801,2,842,193303
2015,4,1803,1,0,1785270
2015,4,1803,1,170,882547
2015,4,1803,1,384,361905
2015,4,1803,1,842,540793
2015,4,1803,2,0,91480
2015,4,1803,2,842,91480
2015,4,1804,1,0,4808430
2015,4,1804,1,170,4011100
2015,4,1804,1,251,174340
2015,4,1804,1,76,501961
2015,4,1804,1,842,121026
2015,4,1804,2,0,11246900
2015,4,1804,2,842,11246900
2015,4,1805,1,0,24784300
2015,4,1805,1,124,352297
2015,4,1805,1,251,997566
2015,4,1805,1,360,949976
2015,4,1805,1,380,1738480
2015,4,1805,1,384,861786
2015,4,1805,1,458,3273880
2015,4,1805,1,528,6719700
2015,4,1805,1,724,1503450
2015,4,1805,1,76,2743720
2015,4,1805,1,842,5416340
2015,4,1805,2,0,181347
2015,4,1805,2,36,49837
2015,4,1805,2,842,131510
2015,4,1806,1,0,309494000
2015,4,1806,1,124,39400600
2015,4,1806,1,276,10359400
2015,4,1806,1,380,3664340
2015,4,1806,1,56,9723220
2015,4,1806,1,842,232108000
2015,4,1806,2,0,584554000
2015,4,1806,2,124,51142800
2015,4,1806,2,842,508716000
2015,4,1901,1,0,272675000
2015,4,1901,1,124,4574100
2015,4,1901,1,152,7014500
2015,4,1901,1,251,5932980
2015,4,1901,1,276,6946280
2015,4,1901,1,32,20461900
2015,4,1901,1,372,12015100
2015,4,1901,1,458,6367170
2015,4,1901,1,528,39376400
2015,4,1901,1,724,16564800
2015,4,1901,1,826,2786580
2015,4,1901,1,842,138891000
2015,4,1901,1,858,5450890
2015,4,1901,2,0,328293000
2015,4,1901,2,152,13262100
2015,4,1901,2,170,29698700
2015,4,1901,2,188,11434400
2015,4,1901,2,214,34798000
2015,4,1901,2,218,20192200
2015,4,1901,2,222,7978130
2015,4,1901,2,320,20779200
2015,4,1901,2,340,13649600
2015,4,1901,2,558,25534900
2015,4,1901,2,591,17281900
2015,4,1901,2,604,38952300
2015,4,1901,2,76,4953410
2015,4,1901,2,842,33580700
2015,4,1901,2,862,51151600
2015,4,1902,1,0,39989500
2015,4,1902,1,124,969396
2015,4,1902,1,156,1335910
2015,4,1902,1,251,813142
2015,4,1902,1,380,7634300
2015,4,1902,1,724,707509
2015,4,1902,1,842,27189600
2015,4,1902,2,0,80178500
2015,4,1902,2,170,1503540
2015,4,1902,2,320,4570120
2015,4,1902,2,340,1440760
2015,4,1902,2,842,70807000
2015,4,1903,1,0,930866
2015,4,1903,1,156,12277
2015,4,1903,1,490,215885
2015,4,1903,1,76,397164
2015,4,1903,1,764,88457
2015,4,1903,1,842,217083
2015,4,1903,2,0,135385
2015,4,1903,2,842,135385
2015,4,1904,1,0,70805600
2015,4,1904,1,124,2918360
2015,4,1904,1,152,1598770
2015,4,1904,1,276,1323350
2015,4,1904,1,380,1029300
2015,4,1904,1,410,1029210
2015,4,1904,1,724,743979
2015,4,1904,1,842,60570900
2015,4,1904,2,0,236572000
2015,4,1904,2,124,6873950
2015,4,1904,2,170,6962480
2015,4,1904,2,188,8613760
2015,4,1904,2,192,472208
2015,4,1904,2,214,3935050
2015,4,1904,2,222,6422170
2015,4,1904,2,320,19974800
2015,4,1904,2,340,6153480
2015,4,1904,2,388,694193
2015,4,1904,2,591,7021530
2015,4,1904,2,604,664588
2015,4,1904,2,780,854656
2015,4,1904,2,842,162720000
2015,4,1904,2,858,188644
2015,4,1905,1,0,287024000
2015,4,1905,1,124,40241400
2015,4,1905,1,156,3218120
2015,4,1905,1,251,3596880
2015,4,1905,1,320,9074070
2015,4,1905,1,360,9244310
2015,4,1905,1,380,9006990
2015,4,1905,1,724,3575220
2015,4,1905,1,842,192365000
2015,4,1905,2,0,898164000
2015,4,1905,2,124,40255200
2015,4,1905,2,320,10532900
2015,4,1905,2,842,801407000
2015,4,2001,1,0,8591050
2015,4,2001,1,156,297547
2015,4,2001,1,276,173897
2015,4,2001,1,300,1621040
2015,4,2001,1,320,187120
2015,4,2001,1,380,278497
2015,4,2001,1,604,263594
2015,4,2001,1,699,153138
2015,4,2001,1,724,2522650
2015,4,2001,1,792,213317
2015,4,2001,1,842,2689740
2015,4,2001,2,0,172971000
2015,4,2001,2,124,1019920
2015,4,2001,2,188,179309
2015,4,2001,2,203,237806
2015,4,2001,2,214,142234
2015,4,2001,2,222,339744
2015,4,2001,2,276,2629930
2015,4,2001,2,320,287218
2015,4,2001,2,380,165062
2015,4,2001,2,392,1164940
2015,4,2001,2,410,1492970
2015,4,2001,2,528,248636
2015,4,2001,2,616,356516
2015,4,2001,2,784,177339
2015,4,2001,2,826,2672770
2015,4,2001,2,842,154367000
2015,4,2002,1,0,75750200
2015,4,2002,1,152,2590000
2015,4,2002,1,380,1584920
2015,4,2002,1,842,71198100
2015,4,2002,2,0,13559900
2015,4,2002,2,826,298612
2015,4,2002,2,842,12928000
2015,4,2003,1,0,8188830
2015,4,2003,1,156,320592
2015,4,2003,1,528,7039080
2015,4,2003,1,724,743247
2015,4,2003,2,0,481744
2015,4,2003,2,222,107912
2015,4,2003,2,246,20024
2015,4,2003,2,276,11905
2015,4,2003,2,724,76152
2015,4,2003,2,84,60153
2015,4,2003,2,842,199434
2015,4,2004,1,0,171988000
2015,4,2004,1,124,39484000
2015,4,2004,1,56,1733940
2015,4,2004,1,842,129357000
2015,4,2004,2,0,54963000
2015,4,2004,2,842,54963000
2015,4,2005,1,0,90085000
2015,4,2005,1,724,18307600
2015,4,2005,1,842,69164100
2015,4,2005,2,0,125611000
2015,4,2005,2,124,6317270
2015,4,2005,2,40,105307
2015,4,2005,2,591,1422470
2015,4,2005,2,702,151939
2015,4,2005,2,76,5905140
2015,4,2005,2,842,103027000
2015,4,2005,2,858,674078
2015,4,2006,1,0,4116900
2015,4,2006,1,156,122388
2015,4,2006,1,251,117338
2015,4,2006,1,380,103234
2015,4,2006,1,490,43005
2015,4,2006,1,724,160816
2015,4,2006,1,764,2969560
2015,4,2006,1,842,600554
2015,4,2006,2,0,12084500
2015,4,2006,2,842,12076100
2015,4,2007,1,0,14359400
2015,4,2007,1,152,7441280
2015,4,2007,1,188,491360
2015,4,2007,1,251,1185000
2015,4,2007,1,380,310501
2015,4,2007,1,724,529334
2015,4,2007,1,842,4105500
2015,4,2007,2,0,41035200
2015,4,2007,2,152,462615
2015,4,2007,2,170,3527420
2015,4,2007,2,188,3871940
2015,4,2007,2,214,4621630
2015,4,2007,2,222,1484980
2015,4,2007,2,320,3230610
2015,4,2007,2,340,840597
2015,4,2007,2,380,1228930
2015,4,2007,2,410,3487550
2015,4,2007,2,558,1288740
2015,4,2007,2,591,434379
2015,4,2007,2,643,1249660
2015,4,2007,2,76,984455
2015,4,2007,2,826,2054440
2015,4,2007,2,842,10873800
2015,4,2008,1,0,254501000
2015,4,2008,1,152,55995700
2015,4,2008,1,156,13987700
2015,4,2008,1,188,2686260
2015,4,2008,1,300,10853600
2015,4,2008,1,320,4655030
2015,4,2008,1,360,3898810
2015,4,2008,1,724,5410650
2015,4,2008,1,764,7309710
2015,4,2008,1,842,139815000
2015,4,2008,2,0,398027000
2015,4,2008,2,528,17105700
2015,4,2008,2,724,6232450
2015,4,2008,2,826,8089680
2015,4,2008,2,842,340073000
2015,4,2009,1,0,57575000
2015,4,2009,1,152,17132500
2015,4,2009,1,188,1104640
2015,4,2009,1,32,1944580
2015,4,2009,1,724,2014130
2015,4,2009,1,76,3272070
2015,4,2009,1,764,770769
2015,4,2009,1,842,29533900
2015,4,2009,2,0,456218000
2015,4,2009,2,152,1558230
2015,4,2009,2,214,5590110
2015,4,2009,2,320,2054210
2015,4,2009,2,36,670255
2015,4,2009,2,376,5208190
2015,4,2009,2,392,26813300
2015,4,2009,2,40,238711
2015,4,2009,2,528,43845500
2015,4,2009,2,558,844625
2015,4,2009,2,604,735010
2015,4,2009,2,740,512421
2015,4,2009,2,826,6404280
2015,4,2009,2,842,341550000
2015,4,2009,2,858,602439
2015,4,2101,1,0,113650000
2015,4,2101,1,152,11938400
2015,4,2101,1,170,26265800
2015,4,2101,1,458,5854090
2015,4,2101,1,724,2747000
2015,4,2101,1,757,1254440
2015,4,2101,1,842,63139200
2015,4,2101,2,0,154484000
2015,4,2101,2,170,1658890
2015,4,2101,2,188,1779170
2015,4,2101,2,222,7188500
2015,4,2101,2,320,9260550
2015,4,2101,2,392,5092510
2015,4,2101,2,558,6586560
2015,4,2101,2,724,7967170
2015,4,2101,2,842,109201000
2015,4,2102,1,0,27877200
2015,4,2102,1,124,4778540
2015,4,2102,1,156,1276540
2015,4,2102,1,233,439216
2015,4,2102,1,251,1537480
2015,4,2102,1,76,1159240
2015,4,2102,1,842,17676900
2015,4,2102,2,0,119933000
2015,4,2102,2,124,2611120
2015,4,2102,2,152,5767440
2015,4,2102,2,188,3022470
2015,4,2102,2,214,2434970
2015,4,2102,2,222,2370020
2015,4,2102,2,320,2027370
2015,4,2102,2,340,2097480
2015,4,2102,2,558,1523200
2015,4,2102,2,591,1516700
2015,4,2102,2,604,2080050
2015,4,2102,2,76,3551560
2015,4,2102,2,842,88946600
2015,4,2103,1,0,267446000
2015,4,2103,1,724,5035250
2015,4,2103,1,842,246457000
2015,4,2103,2,0,281806000
2015,4,2103,2,170,7581030
2015,4,2103,2,320,21778400
2015,4,2103,2,340,5208140
2015,4,2103,2,392,3743350
2015,4,2103,2,826,3688160
2015,4,2103,2,842,210862000
2015,4,2103,2,862,4083440
2015,4,2104,1,0,207272000
2015,4,2104,1,320,9573900
2015,4,2104,1,842,195113000
2015,4,2104,2,0,29426700
2015,4,2104,2,124,1721290
2015,4,2104,2,320,6239010
2015,4,2104,2,340,840977
2015,4,2104,2,591,2311300
2015,4,2104,2,842,18058500
2015,4,2105,1,0,53528000
2015,4,2105,1,842,53528000
2015,4,2105,2,0,5290200
2015,4,2105,2,842,5290200
2015,4,2106,1,0,608276000
2015,4,2106,1,124,7469160
2015,4,2106,1,156,8178800
2015,4,2106,1,528,8883640
2015,4,2106,1,724,9805250
2015,4,2106,1,842,524402000
2015,4,2106,2,0,252214000
2015,4,2106,2,124,5396350
2015,4,2106,2,152,3554150
2015,4,2106,2,156,9576070
2015,4,2106,2,170,13857700
2015,4,2106,2,188,12837700
2015,4,2106,2,192,4231750
2015,4,2106,2,214,7674870
2015,4,2106,2,218,4042770
2015,4,2106,2,222,8705540
2015,4,2106,2,32,6499820
2015,4,2106,2,320,22991000
2015,4,2106,2,340,5236720
2015,4,2106,2,558,5674300
2015,4,2106,2,591,5367690
2015,4,2106,2,604,9821330
2015,4,2106,2,76,6909150
2015,4,2106,2,842,102576000
2015,4,2106,2,862,4171460
2015,4,2201,1,0,44161100
2015,4,2201,1,242,2145420
2015,4,2201,1,251,8841090
2015,4,2201,1,380,2049380
2015,4,2201,1,579,556551
2015,4,2201,1,842,30366600
2015,4,2201,2,0,25786200
2015,4,2201,2,842,25621600
2015,4,2202,1,0,196937000
2015,4,2202,1,124,8006810
2015,4,2202,1,380,2733470
2015,4,2202,1,410,2737990
2015,4,2202,1,842,175231000
2015,4,2202,2,0,289154000
2015,4,2202,2,320,7594420
2015,4,2202,2,604,4797690
2015,4,2202,2,842,265066000
2015,4,2203,1,0,225071000
2015,4,2203,1,276,2546670
2015,4,2203,1,56,9990080
2015,4,2203,1,842,209052000
2015,4,2203,2,0,2481310000
2015,4,2203,2,124,68131400
2015,4,2203,2,152,69041500
2015,4,2203,2,156,28485300
2015,4,2203,2,36,154280000
2015,4,2203,2,826,68933900
2015,4,2203,2,842,1915240000
2015,4,2204,1,0,223910000
2015,4,2204,1,152,39351700
2015,4,2204,1,251,40156900
2015,4,2204,1,32,23003200
2015,4,2204,1,380,30857800
2015,4,2204,1,724,66484800
2015,4,2204,1,842,19192700
2015,4,2204,2,0,4842820
2015,4,2204,2,124,404507
2015,4,2204,2,251,59745
2015,4,2204,2,392,2616570
2015,4,2204,2,842,1403390
2015,4,2204,2,899,355486
2015,4,2205,1,0,1045890
2015,4,2205,1,32,174034
2015,4,2205,1,380,618128
2015,4,2205,1,724,253728
2015,4,2206,1,0,10942200
2015,4,2206,1,380,233223
2015,4,2206,1,392,493126
2015,4,2206,1,724,183667
2015,4,2206,1,842,9873190
2015,4,2206,2,0,813777
2015,4,2206,2,842,813777
2015,4,2207,1,0,81386600
2015,4,2207,1,320,11091000
2015,4,2207,1,842,70215400
2015,4,2207,2,0,1673950
2015,4,2207,2,320,527225
2015,4,2207,2,842,1146720
2015,4,2208,1,0,333846000
2015,4,2208,1,124,3754550
2015,4,2208,1,251,16258500
2015,4,2208,1,320,8539270
2015,4,2208,1,372,8641860
2015,4,2208,1,380,3782370
2015,4,2208,1,428,4045870
2015,4,2208,1,724,64679800
2015,4,2208,1,752,8524670
2015,4,2208,1,826,174647000
2015,4,2208,1,842,22118900
2015,4,2208,2,0,1291670000
2015,4,2208,2,276,15097200
2015,4,2208,2,410,20725000
2015,4,2208,2,724,19172000
2015,4,2208,2,842,1047790000
2015,4,2208,2,899,51901300
2015,4,2209,1,0,4595460
2015,4,2209,1,251,131363
2015,4,2209,1,380,1898280
2015,4,2209,1,724,618007
2015,4,2209,1,842,1904570
2015,4,2301,1,0,73088400
2015,4,2301,1,152,16298000
2015,4,2301,1,842,56790100
2015,4,2301,2,0,12101800
2015,4,2301,2,842,12101800
2015,4,2302,1,0,19634700
2015,4,2302,1,124,2942070
2015,4,2302,1,842,16692600
2015,4,2302,2,0,115811
2015,4,2302,2,170,24772
2015,4,2302,2,320,39596
2015,4,2302,2,842,51443
2015,4,2303,1,0,381817000
2015,4,2303,1,842,381817000
2015,4,2304,1,0,838645000
2015,4,2304,1,842,838645000
2015,4,2304,2,0,39625
2015,4,2304,2,170,39560
2015,4,2306,1,0,40639300
2015,4,2306,1,124,3164140
2015,4,2306,1,842,37475000
2015,4,2306,2,0,204657
2015,4,2306,2,842,204657
2015,4,2308,1,0,2038950
2015,4,2308,1,156,559308
2015,4,2308,1,276,622854
2015,4,2308,1,842,856786
2015,4,2308,2,0,496960
2015,4,2308,2,842,496960
2015,4,2309,1,0,250054000
2015,4,2309,1,124,20828800
2015,4,2309,1,156,11342000
2015,4,2309,1,251,15868200
2015,4,2309,1,528,3277240
2015,4,2309,1,76,4022200
2015,4,2309,1,826,7351440
2015,4,2309,1,842,180075000
2015,4,2309,2,0,87323900
2015,4,2309,2,170,2963320
2015,4,2309,2,188,15315100
2015,4,2309,2,192,26129700
2015,4,2309,2,214,2950530
2015,4,2309,2,222,4807550
2015,4,2309,2,320,16232500
2015,4,2309,2,340,5892330
2015,4,2309,2,84,2849690
2015,4,2309,2,842,9924170
2015,4,2401,1,0,58612700
2015,4,2401,1,76,1531130
2015,4,2401,1,842,57081600
2015,4,2401,2,0,1034150
2015,4,2401,2,340,949153
2015,4,2401,2,76,84996
2015,4,2402,1,0,404890
2015,4,2402,1,214,268205
2015,4,2402,1,842,136685
2015,4,2402,2,0,93623100
2015,4,2402,2,842,93587200
2015,4,2403,1,0,1338120
2015,4,2403,1,842,1338120
2015,4,2403,2,0,5215830
2015,4,2403,2,842,5215830
2015,5,2501,1,0,16466000
2015,5,2501,1,152,2622870
2015,5,2501,1,276,572949
2015,5,2501,1,842,12776300
2015,5,2501,2,0,45194800
2015,5,2501,2,124,6861250
2015,5,2501,2,188,1272520
2015,5,2501,2,222,1101300
2015,5,2501,2,320,5155920
2015,5,2501,2,84,602233
2015,5,2501,2,842,30130900
2015,5,2502,1,0,882079
2015,5,2502,1,380,172288
2015,5,2502,1,842,709791
2015,5,2503,1,0,41381400
2015,5,2503,1,842,41381400
2015,5,2504,1,0,4637340
2015,5,2504,1,124,438362
2015,5,2504,1,156,702794
2015,5,2504,1,76,379583
2015,5,2504,1,842,3082640
2015,5,2504,2,0,4808050
2015,5,2504,2,320,102168
2015,5,2504,2,842,4705890
2015,5,2505,1,0,69606700
2015,5,2505,1,842,68691100
2015,5,2505,2,0,7972660
2015,5,2505,2,320,480795
2015,5,2505,2,558,129832
2015,5,2505,2,842,7276610
2015,5,2506,1,0,2248650
2015,5,2506,1,156,455211
2015,5,2506,1,276,263554
2015,5,2506,1,76,51990
2015,5,2506,1,842,1454580
2015,5,2506,2,0,33642
2015,5,2506,2,320,29771
2015,5,2506,2,842,3871
2015,5,2507,1,0,75726700
2015,5,2507,1,251,1505380
2015,5,2507,1,724,859992
2015,5,2507,1,842,72188100
2015,5,2507,2,0,84124
2015,5,2507,2,170,25486
2015,5,2507,2,380,1681
2015,5,2507,2,842,56957
2015,5,2508,1,0,54345800
2015,5,2508,1,392,1913670
2015,5,2508,1,842,51095500
2015,5,2508,2,0,4226170
2015,5,2508,2,170,530100
2015,5,2508,2,188,152464
2015,5,2508,2,222,94596
2015,5,2508,2,320,119108
2015,5,2508,2,340,574163
2015,5,2508,2,591,54534
2015,5,2508,2,842,2678810
2015,5,2509,1,0,163424
2015,5,2509,1,156,5204
2015,5,2509,1,276,57655
2015,5,2509,1,842,100565
2015,5,2510,1,0,88872
2015,5,2510,1,842,88872
2015,5,2511,1,0,20858400
2015,5,2511,1,156,7977700
2015,5,2511,1,504,11764700
2015,5,2511,1,842,1011080
2015,5,2511,2,0,23074000
2015,5,2511,2,170,1595320
2015,5,2511,2,842,21478700
2015,5,2512,1,0,602215
2015,5,2512,1,156,50053
2015,5,2512,1,842,549003
2015,5,2512,2,0,271369
2015,5,2512,2,842,271369
2015,5,2513,1,0,4081920
2015,5,2513,1,156,275457
2015,5,2513,1,276,52698
2015,5,2513,1,36,1274460
2015,5,2513,1,699,411690
2015,5,2513,1,842,2022770
2015,5,2513,2,0,1355560
2015,5,2513,2,842,1355560
2015,5,2515,1,0,2684640
2015,5,2515,1,156,33501
2015,5,2515,1,380,189752
2015,5,2515,1,724,444911
2015,5,2515,1,818,482626
2015,5,2515,1,842,1523470
2015,5,2515,2,0,14871600
2015,5,2515,2,156,10321300
2015,5,2515,2,344,219907
2015,5,2515,2,380,883942
2015,5,2515,2,490,3048660
2015,5,2515,2,724,283843
2015,5,2516,1,0,1197270
2015,5,2516,1,156,167574
2015,5,2516,1,699,58603
2015,5,2516,1,724,187346
2015,5,2516,1,76,496957
2015,5,2516,1,842,279352
2015,5,2516,2,0,1355000
2015,5,2516,2,156,300770
2015,5,2516,2,724,71415
2015,5,2516,2,842,982817
2015,5,2517,1,0,2812090
2015,5,2517,1,124,177066
2015,5,2517,1,156,34469
2015,5,2517,1,380,296165
2015,5,2517,1,842,2276950
2015,5,2517,2,0,91482100
2015,5,2517,2,152,1949620
2015,5,2517,2,320,924466
2015,5,2517,2,842,88607200
2015,5,2518,1,0,1200390
2015,5,2518,1,320,198934
2015,5,2518,1,380,380812
2015,5,2518,1,579,16107
2015,5,2518,1,842,602092
2015,5,2519,1,0,9038210
2015,5,2519,1,156,3846360
2015,5,2519,1,380,1236950
2015,5,2519,1,392,93235
2015,5,2519,1,76,309206
2015,5,2519,1,826,301376
2015,5,2519,1,842,3047460
2015,5,2519,2,0,5808280
2015,5,2519,2,842,5695320
2015,5,2520,1,0,3939100
2015,5,2520,1,251,142547
2015,5,2520,1,276,53578
2015,5,2520,1,320,86522
2015,5,2520,1,842,3563790
2015,5,2520,2,0,23930700
2015,5,2520,2,170,1982960
2015,5,2520,2,188,790723
2015,5,2520,2,218,2226660
2015,5,2520,2,591,435367
2015,5,2520,2,842,18247600
2015,5,2522,1,0,1623700
2015,5,2522,1,842,1613720
2015,5,2522,2,0,3187320
2015,5,2522,2,842,3187320
2015,5,2523,1,0,19102800
2015,5,2523,1,156,3245390
2015,5,2523,1,191,1469410
2015,5,2523,1,251,202938
2015,5,2523,1,528,2156340
2015,5,2523,1,616,220302
2015,5,2523,1,724,378474
2015,5,2523,1,842,11139300
2015,5,2523,2,0,85880000
2015,5,2523,2,170,1906340
2015,5,2523,2,188,1099900
2015,5,2523,2,320,3895140
2015,5,2523,2,604,1499240
2015,5,2523,2,76,7481260
2015,5,2523,2,84,8381590
2015,5,2523,2,842,59377300
2015,5,2525,1,0,3039710
2015,5,2525,1,124,531583
2015,5,2525,1,156,387589
2015,5,2525,1,276,38329
2015,5,2525,1,392,106403
2015,5,2525,1,699,38734
2015,5,2525,1,724,262650
2015,5,2525,1,842,1674420
2015,5,2525,2,0,34113
2015,5,2525,2,842,34113
2015,5,2526,1,0,32383500
2015,5,2526,1,156,11077500
2015,5,2526,1,392,371124
2015,5,2526,1,76,973866
2015,5,2526,1,842,19315200
2015,5,2526,2,0,156975
2015,5,2526,2,320,86729
2015,5,2526,2,842,70246
